x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,y
-1.5603521086836527,-0.030977603473707687,-0.620928423880468,-1.4645804852016084,1.4119461217868716,-0.4767321434779508,-0.7804692138966492,1.0702677351463548,-1.282292595889517,-1.3274789010281947,0.12633763958745256,0.8621937154542031,0.6967369639097486,-0.3345651848953687,-0.9975260642855341,1.5989082938946801,3.3140753455120797,0.987770461035374,0.12386625749388633,0.7427853929558953,-0.3939558507212557,0.1481158177690962,-0.412234452797342,-0.1607150610108811,0.13953147476551944,0.2854693686645724,-0.28126199260754886,1.7109073160771038,-0.14976663897678597,0.6903067181177148,3.216641243356294
1.0952095123597647,1.3384087032171068,-1.3689816682891647,0.4864276275198297,0.7535216795788526,0.36346459356722366,-0.314710480941914,1.373281168966614,-0.6244171638565856,0.3757539974521219,-0.2004163152026505,0.7430380602588958,0.857361957234815,-1.5061892861996584,-1.666352170792852,-0.2189948025149798,-0.3588584291587751,0.3785276936421463,0.6842153658261616,-1.167856067336755,-0.7932166186568218,-0.03883539627363278,2.705254992912397,-1.4913885072557582,0.09597793205683523,0.5246867078994875,0.8156655014042026,0.05150580384870385,-0.1645553595815953,0.27819941640815254,5.758182519402669
0.08711470185980857,0.03426836917723112,0.746568916278077,-0.9436375837908432,-0.24577666649437746,1.1081209585349272,0.03900789051285064,-0.21326668658595102,-0.8909546137495602,-0.27064633793745807,0.22224371830749678,0.25181359710998347,0.7079260873059621,0.4939898315069227,1.4710016689715257,-0.5826194690765704,2.0658194925301716,1.087833886957123,0.8051890399778,-1.5878848393247715,1.230885499661437,-2.3734533786234433,-0.03111097012015127,-3.809890377851563,-0.19904969163979794,0.3504307422326977,-0.052550784789004476,-0.6342810832506354,-0.36293110571786763,-2.5709197609296757,-3.9080324534815825
0.13751473975660822,-0.7192961874269959,0.7285228854227672,1.621745485244942,1.5216622497713628,-1.306773429665539,-0.889768302268911,0.00526774095704561,0.8664248701684311,-0.535535580326194,-0.25814891770551857,0.047156158022864526,-0.42706514798260553,-0.12123296579073112,-0.16857454606409056,-0.1958989318532709,-0.1933431172633125,0.2966301005827647,-0.7602454273286374,-2.4447157823791836,-0.5305373007795864,0.8423456000417395,-0.1647860463994847,-1.284101726534751,0.20017148359493395,0.8485090794400071,-1.709845431206054,-1.5836690704284913,-1.1004897477518036,-1.1572575408840236,-0.5170553405897343
1.8080448605161614,-1.1111786110747743,0.8704153478966681,0.7489728319626308,0.7095325678492482,0.3161494271200094,-0.7782142451646727,-0.5359615925807356,-1.173832220974607,-0.9347962039943337,-1.1000396479580115,-0.027993812794360824,-0.6406220849930453,0.42423064353125883,1.1628627730613936,2.464372265445675,-0.13664932127556886,-1.5759528824324094,1.3827276360417495,-0.15930399087364355,0.7839594331628015,-1.216067304797334,-0.5258822746980863,0.16196955554657574,-0.923367564289644,1.2627330778166113,1.6350048296395743,0.33221329868641253,-0.5565785280251333,-0.7177531161086477,-3.82479023369191
-0.32612640656268715,-0.3832894598810808,-0.7127845754528911,0.6604470706908738,-0.8446439416922974,-0.07679857082736904,1.5197898054870407,-0.87691219517357,0.0015917402878113686,-0.5555411277482087,0.3314389624436888,-0.5476099486961861,-1.8773915504682892,-0.6855650847686846,-0.8336942003846329,0.8851495867495739,-0.22575798430201247,-0.0068104791281520805,0.009894424997080249,-0.07234914502036656,-1.2637525796319593,-1.4872377185703303,-1.4241603477601639,-1.00603440018248,-1.5965495060305896,0.15543267543459321,2.579488156242874,-0.42955672061062355,-2.8009724529438476,0.019219582009211953,4.098354478884681
-1.2911451672036751,0.7449053076110433,0.04813558905159829,-1.388138763793521,0.725573473843896,-0.20757643446767673,-0.1437665682659304,-0.5256812217546886,2.7121443850652067,-0.07789008549880051,0.08209722160757929,0.06432758547124517,-0.9304258432102879,-0.06457608793973507,-0.08533894733948982,1.7716876475951313,-0.9655708056058623,1.3703542690417887,-0.5672784925930242,-1.069158423409007,0.5650218096372764,0.05726482702151061,0.24157483175718558,0.4861726448485386,-0.3634334031967108,0.48901187438024335,0.6352529236045648,0.801430624047858,-0.39842052352125457,-0.34494573909896653,0.37224061029279565
-1.4321666854995634,-1.2706919109366672,0.43895774423941414,0.15523597290442917,-0.4842416704432004,-0.30315963716830724,-0.05869112545297162,1.4969778934673417,0.838017921186646,0.2357208438367318,-0.8759740533938657,-0.24330663621689122,1.5778704117400024,1.7404150299324277,1.0895088179672043,1.2221707321299595,0.47134132577745413,-1.456652157609021,0.5643121364260532,-1.106438030798644,-1.1383231235932478,0.5652889108617982,0.7146584127291558,1.2802529176754887,0.3752851904028811,1.0017935392862727,-0.7393449450513377,-1.683357539141331,0.42846586111102714,-0.4621979590576348,-3.7653882756243213
-2.02165089140046,-1.240920548320465,1.4593755782790911,0.3522133685475458,-0.15844033245657899,0.4089030740203667,0.7611783110856444,-0.9833948131811917,-0.6081389303090008,-1.4304015826968275,-0.2482888931005454,-1.5102227142431037,0.38379012210183866,1.1243266986787668,-0.19673624583140092,-0.8801758754185667,-0.2412995236320163,0.4076242396959081,-0.4010525210767687,-0.555528894575834,-0.27595175880686085,0.6817192217125208,-0.4988704603254301,-0.8422875461190297,-1.8055380583021208,1.8483637886659685,0.893053553227761,2.202079760436274,0.8970287555555858,0.5779418746569018,0.2327840165478495
-0.4055664207189999,0.634672688433589,-0.4487044462395419,0.6895477679642353,0.40127761560756064,-0.22413616839797323,2.326477588813621,-0.7751213903096653,0.866653262427466,-0.43026315741867627,-1.1057990253472803,-0.5526782177373165,-0.5852400708495514,0.6405375524576454,0.8460589998705096,0.6759947933008107,-0.8075658686811996,-0.4850177185195142,-1.9522144368109946,0.9200069599451791,0.807964494847662,-0.3919045221399397,0.05686742675923777,-1.946071851010723,-1.3522041125900428,0.4411462837368587,-1.0834499577661607,-0.6209274942553276,0.2956313588397191,-0.12503514052506767,-2.066269365154962
0.4822437876935268,0.8455360508029399,1.1478966861066147,0.29914013401529027,1.098070676664763,0.05310741761221196,-0.8304843463137429,0.5740525850859775,0.8201377040774791,1.2794403364429714,-2.0074951605946785,-0.7251415834195121,-1.1697422017431065,0.8148418831077943,-1.1598227424432839,-1.6010476210605866,0.14922896686089313,1.884881593195774,1.0314052862436955,-1.787931854832077,0.11538572387531207,0.5908011174532581,-0.29602915962779547,0.25738406641087086,1.8236102728485797,0.236706524026946,-0.9124940788093702,0.5918904466247448,0.25865760831478324,-0.14341980088347903,2.7834687050434384
-1.2120875599680774,-0.8148323955053959,1.4357625739070965,-0.4665300204296748,0.24200744242113612,-1.048904140744095,-0.38549731869753107,0.575165509684721,-0.09888732295393099,-0.719819512061215,-0.704188759454057,-1.7785639710081167,-0.35629591981082526,-0.22486721668685486,-0.7445297486258654,-1.1949827511451223,1.6030332443187327,0.39212901351231444,-0.6700148829940205,-0.1007406172040017,-0.16149548460451496,0.7282555981536144,0.223545818164603,-0.8851957175732693,-0.4467992171491272,-0.22486913147831084,0.21523659801314418,1.2575833160352796,-0.36165039245447755,-0.48448829493143447,1.6578005450818987
1.071429005622606,0.6717955897808553,-0.5131886355929732,-1.3126517236850996,-0.5765477879161092,0.17452875720199082,1.8624794569519882,-0.6782512267838303,-0.7809023978770319,0.4898343107955337,0.30333061221475527,-0.658744775091002,-0.5275626867515074,0.09188622708364491,1.4439931321614516,-1.5758637396050048,-0.26197407358195857,0.08318068998015311,0.9559294413311388,-0.11214935804051653,1.1546544067067954,0.015294585753513395,1.6304054063834121,-1.3064423043665239,-0.22454517884276062,-0.5736161378075257,0.10469273227365886,-0.4807407179404948,0.9345792255643732,0.17790471463087223,-3.4590401480841706
-0.8837896599908573,-0.03803028949319751,0.8428254259850442,0.5805082743520233,0.6463775315943081,0.3243056528560363,-0.687350771238904,-0.6668034978438633,-1.0833409188309189,-0.9129259116758263,-0.31137128175222667,1.011091356021896,-1.6191021033362445,-1.3044810895918,0.1500039313136409,1.0322806337837103,-0.2508821122765069,-1.188551039705727,-2.743038528475085,0.5153360052014327,-0.03587782180522033,0.3610598356423425,-0.38363833436898304,0.07654974332730463,1.0127579586463042,0.3807783434319359,0.39131478290796906,-0.24646231001237578,0.32127172007349036,0.9203844657888306,-0.5138668457075014
-0.411910002943095,-1.8323444258504702,0.3363831139788893,0.14341180079503496,-1.440338276375803,1.0836000201440654,-0.15699226715373202,-2.1483971934129023,-1.2846395570457323,-0.3368994110253114,0.7632573974151343,-0.2763757903475986,-0.06883959192791128,0.49297484499842814,0.6153167399648056,0.6920371051607245,-1.4295012000592546,1.400977041761706,-1.4201035244543665,0.42185463292403824,-0.25467210022649744,0.1991743807576632,-2.530044382371273,-0.677612950266666,-0.8018391824223493,-1.8850087078594409,-0.15086423694655876,-0.054467965808602435,-0.8857179805944462,-0.12239576682921123,-0.8951238638376663
-0.3534096853584926,-2.2493484215085915,-1.4162452966267973,0.14208669147624858,-0.5879660188920653,0.8766028973690106,0.9442040478845063,-0.3763641525641112,-0.2698129156693887,-0.3255596616735605,0.3993197984947835,-1.0345761644883344,-0.24496667936628644,-0.8699068821628403,0.6908015844740839,0.3839214709703435,-1.5976544298003446,-1.3462104163378759,-0.5403053128975154,0.03338842771175077,0.2912109995943733,0.45858758814646206,-0.8782735679762946,0.659978263233564,0.42451178334108886,0.17132399391888023,-0.22653279325817846,0.5023752944959077,-0.6293498251767055,-1.0087762217919727,-0.6122856891228113
0.48577284520048997,-1.5381066438729125,0.9514748214329191,1.0174764036080703,1.7741506294685876,0.4659029769358108,0.3570469280366771,-0.02320796639997727,0.13123996411226974,-0.5182119089706739,0.983903508243282,1.6109263988704003,-0.46902129588332253,0.3167886788312346,-0.4874710213571944,-1.3605816178582282,-0.9228508621501929,-1.5182676607072898,0.6718790823837703,-0.8551189048266373,-0.0019433866547571505,0.3881868966665086,0.05493122580384062,-0.5370679721439636,-0.47023719849583623,0.44540036778363107,1.1616713058528678,0.6465614043310453,-0.6944049229103927,-0.9182738465468935,1.2043158937518486
1.017725486440794,-1.2828697848231663,-0.257747463277354,-0.42319590734073975,0.7993479684009326,0.6435877137347795,-2.0432345785764214,0.6700128886906078,1.0952493223602318,1.1521463016744489,1.2456360576861718,-1.3147220660633052,0.7612625102967506,-0.0049078324583178255,2.8722097608440276,-1.1730742059321606,0.017282112401979254,0.3715990841468783,0.6552436846909969,0.05742695684077051,-0.4751892862312992,-0.7496367551446783,-1.4759842094655413,0.9407478007345492,-0.5113126654500728,0.828108231364337,0.3487352549875643,1.0253576732928416,0.23422760222339734,-0.31879159503884386,-8.518678092239648
0.05538626417187084,-0.3062288224505785,0.9158202196584568,0.9160955207829133,0.08324486547979741,0.4375148736798566,-2.4425603039967663,0.6376779443830272,0.9269630987569225,-0.01064126134067686,0.4065071627369431,-2.888009231593391,-0.739256449986981,-0.5443745038271145,0.706284778586336,-0.3940601489166791,1.000326912818003,-0.18533360632314053,2.3692457011905734,0.30439115738216715,1.656808260052372,0.527783622363432,-0.9396579304428003,1.7441999787646814,0.5005310926093279,1.416225883716329,-0.7702864748282042,-2.768681546523868,-0.03189074650599286,-0.9882348718943088,-2.202284284968821
0.47375899231274404,1.335016502578384,2.4994102515173395,-0.08117650294970338,-0.26758081810911666,-2.008867521150037,-0.5604909622205856,-0.32179844299565796,0.9982656140051355,-0.49623786881785914,0.4954792493860782,-2.208406172316222,0.01662056792774212,0.5514250466729304,-1.6364485005051859,0.09082749161224123,0.6428328353840103,-1.2408513007851332,1.293192094914659,-0.34430284076523765,-0.07890517965023196,-0.3938872016437348,-0.5549263063847493,0.3787316574461044,-1.7569715896224292,-0.7531645333652097,0.3772347784786752,-0.274150965726486,0.12738596025771262,-1.010815361888289,4.372036602988026
-1.506891762704279,0.4853134063725377,0.39312539338532426,-1.0922603978411893,-0.24200232508309938,0.5973262676216063,0.2355141302074166,-0.42342927740824926,-0.4533481089536584,-1.145158028029539,0.4288293109491978,0.564463406064727,1.4961212039180145,1.4264992510754262,0.19415495800858015,-0.33663715496093416,-2.0177518561905763,-0.34212090586057126,-0.5295940289082648,-0.039397281419445915,0.10605101199103595,-1.0059885604572425,1.4500604516342328,-0.984372093660398,-0.5520382801426748,-1.4330413969461038,1.2325416499862263,1.2882543050613677,0.7832965386386511,-1.3010320527899555,-0.6002959305264215
0.8702312176895678,0.10761432851174046,0.23842519831686618,1.0682859944709593,-0.9868231925161541,0.6795705125445665,0.9198275906192049,0.3647165125400287,-1.7630171475832017,-1.7662224643818736,-0.0026925869555015037,-0.23415186794020107,1.279488826999896,-1.160621172056452,-0.2472979167208108,-0.6904738268730449,-0.6143610300661544,-0.3760973636293424,-0.4703467696293953,-0.5658737688550682,-0.29818851871129626,-0.20641797589106728,-0.8703601159613231,-1.0357293823821987,1.691940655451669,0.7611801937699015,1.3147097585841339,-0.03698000710670529,-1.6202554097278945,-0.7316275372222676,0.617068315863561
